ТОВАРЫ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72H003 V3V2;FE/RO Шкаф открытый;Шкаф открытый Fermo;80x42xh182;ВЕНГЕ;0;217;14 539;24;22; ;75;0,15;DS17;Т123699;Т119019;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux; ;0;0;
72H002 V3V2;FE/RO Шкаф комбинированный;Шкаф комбинированный Fermo;80x42xh182;ВЕНГЕ;0;279;18 693;175;29; ;88;0,18;DS17;Т123700;Т119040;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux; ;0;0;
72H101 V3V2;FE/RO Комплект полок (4);Комплект полок 4 шт. Fermo;76x38xh1,8;ВЕНГЕ;0;39;2 613;61;53; ;8;0,025;DS17;Т123701;Т119041;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux; ;0;0;
72H102 V3V2;FE/RO Вешалка+полка;Вешалка+полка Fermo ;76x38xh1,8;ВЕНГЕ;0;17;1 139;98;41; ;2,5;0,0055;DS17;Т123702;Т119148;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux; ;0;0;
TC120SN;WOOD Стол кофейный 120;;120х60хh.43;ОРЕХ АМЕРИКАНСКИЙ;0;527;0;2;2;SPEC;36;0,057;DS14ZO;Т123710;Т85808;;;0;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
0927010А+0938010А;AQUA CIL подвесной светильник;Светильник подвесной Aqua Cil;18x44xh32;ХРОМ;0;467;0;5;5; ;0;0;DS17W;Т123730;;;;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Artemide; ;0;0;
T1SN;WOOD Столешница стола/пер.;;200х100х4,5Н;ОРЕХ АМЕРИКАНСКИЙ;0;905;0;2;2;SPEC;40;0,194;DS14O;Т123731;Т85809;;;0;Части;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
T2N;WOOD Сектор 90гр стола/пер;;108х108х4.5Н;ОРЕХ АМЕРИКАНСКИЙ;0;593;0;14;14;SPEC;32;0,012;DS14O;Т123737;Т85810;;;0;Части;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
T3N;WOOD Сектор 180гр.стола/пе;;100х50х4,5Н;ОРЕХ АМЕРИКАНСКИЙ;0;301;0;3;3;SPEC;14;0,049;DS14O;Т123745;Т85811;;;0;Части;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
0779030А+0564030А+0772030А;Tolomeo Mega торшер d=42;Торшер Tolomeo Mega;"d=420;h=360 mm";ЧЕРНЫЙ;0;899;0;7;7; ;15,1;0,16;DS17;Т123756;;;;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Artemide; ;0;0;
101 8403/27;DADO Топ L100 толщина 18мм;;100х44х1,8;ОРЕХ;0;73;0;14;11; ;6,6;0,016;DS17;Т124643;Т124643;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
101 8403/19;DADO Топ L100 толщина 18мм;;100x44x1,8;ДУБ ТЕМНЫЙ;0;73;0;21;10; ;6,6;0,016;DS17;Т124644;Т124644;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
101 8403/15;DADO Топ L100 толщина 18мм;;100х44х1,8;ДУБ СВЕТЛЫЙ;0;73;0;10;7; ;6,6;0,016;DS17;Т124645;Т124645;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
101 8405/27;DADO Топ L200 толщина 18мм;;200x44x1,8;ОРЕХ;0;115;0;10;5; ;12,74;0,032;DS17;Т124646;Т90883;26.03.2018;4;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
101 8405/19;DADO Топ L200 толщина 18мм;;200x44x1,8;ДУБ ТЕМНЫЙ;0;115;0;17;10; ;12,74;0,032;DS17;Т124647;;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
101 8405/15;DADO Топ L200 толщина 18мм;;200х44х1,8;ДУБ СВЕТЛЫЙ;0;115;0;47;47; ;12,74;0,032;DS17;Т124648;;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
107 6001/02;LIBRO Cтеллаж;Стеллаж Libro;200x39xh200;ЧЕРНЫЙ;0;1 715;0;1;1; ;209,295;0,47;DS17;Т124781;Т77573;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
107 6001/01;LIBRO Cтеллаж;Стеллаж Libro;200х39х200;БЕЛЫЙ;0;1 715;0;1;1; ;209,295;0,47;DS17;Т124789;Т85778;26.03.2018;2;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
R Cover Job/Play blue-black;Чехол сиденья PLAY/JOB;Чехол сиденья Play/Job;51x47x1;СИНИЙ/ЧЕРНЫЙ;0;17;0;4;4; ;0,2;0,001;DS17Q;Т124834;;;;65;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
R Cover Job/Play green-black;Чехол сиденья PLAY/JOB;Чехол сиденья Play/Job;51x47x1;ЗЕЛ/ЧЕРН;0;17;0;4;4; ;0,2;0,001;DS17Q;Т124835;;;;55;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
R Cover Play/Job orange-black;Чехол сиденья PLAY/JOB;Чехол сиденья Play/Job;51x47x1;ОРАНЖ/ЧЕРН;0;17;0;7;7; ;0,2;0,001;DS17Q;Т124836;;;;65;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
R Cover Suit/Follow red-black;Чехол сиденья SUIT/FOLLOW;Чехол сиденья Suit/Follow;52x45x1;КРАС/ЧЕРН;0;17;0;6;6; ;0,2;0,001;DS17Q;Т124837;;;;57;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
R Cover Suit/Follow blue-black;Чехол сиденья SUIT/FOLLOW;Чехол сиденья Suit/Follow;52x45x1;СИНИЙ/ЧЕРНЫЙ;0;17;0;1;1; ;0,2;0,001;DS17Q;Т124838;;;;74;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
R Cover Suit/Follow green-black;Чехол сиденья SUIT/FOLLOW;Чехол сиденья Suit/Follow;52x45x1;ЗЕЛ/ЧЕРН;0;17;0;0;0; ;0,2;0,001;DS17Q;Т124839;;;;58;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
R Cover Suit/Follow orange-black;Чехол сиденья SUIT/FOLLOW;Чехол сиденья Suit/Follow;52x45x1;ОРАНЖ/ЧЕРН;0;17;0;0;0; ;0,2;0,001;DS17Q;Т124840;;;;74;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
151 7158/02/C36;HighLine Шкаф д.бумаг с гардер;Шкаф для бумаг с гардеробом Frame;210х50х159,1;ЧЕРН.СТЕКЛ;0;3 769;0;0;0; ;188,92;0,46;DS14WO;Т124883;Т100808;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
1 515 050;HighLine Шкаф низкий 4 двери;;210х50хh82,3;ЧЕРН.СТЕКЛ;1 483;2 119;0;3;2;R30/R50;120,94;0,267;DS14O;Т124886;Т100809;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
VITA pouf  Kiton01;VITA пуф ткань Kiton;;77х77х44;ТКАНЬ;0;345;0;0;0; ;21;0,3;DS17Q;Т124959;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
VITA back Kiton01;VITA секция прямая;;77х77х68;ТКАНЬ;0;473;0;0;0; ;0;0;DS17Q;Т124960;;;;1;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
VITA corner Kiton 01;VITA секция угловая;;77х77х68;ТКАНЬ;0;514;0;0;0; ;0;0;DS17Q;Т124962;;;;1;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
VITA 1 Kiton01;VITA кресло;;100х77х68;ТКАНЬ;0;602;0;0;0; ;0;0;DS17Q;Т124963;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
VITA High back Kiton 01;VITA секция прямая выс.спинк;;77*77*135;ТКАНЬ;0;758;0;0;0; ;0;0;DS17Q;Т124964;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
VITA High corner Kiton 01;VITA секция угловая выс.спин;;77*77*135;ТКАНЬ;0;869;0;0;0; ;0;0;DS17Q;Т124965;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
VITA 1 High Kiton 01;VITA кресло высокая спинка;;109х77х135;ТКАНЬ;0;1 121;0;0;0; ;0;0;DS17Q;Т124966;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PUMA Right Kiton01;PUMA секция правая;;120х98х45/73;ТКАНЬ;0;505;0;0;0; ;0;0;DS17Q;Т124967;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PUMA Left Kiton01;PUMA секция левая;;120х98х45/73;ТКАНЬ;0;505;0;0;0; ;0;0;DS14NQ;Т124968;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PUMA120Small Kiton01;PUMA секция 120 малая;;136x112x45/73;ТКАНЬ;0;583;0;0;0; ;0;0;DS14NQ;Т124969;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PUMA120Big Kiton01;PUMA секция 120 большая;;180x138x45/73;ТКАНЬ;0;670;0;0;0; ;0;0;DS14NQ;Т124971;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PUMA HalfRoundSmall Kiton01;PUMA полукруглый сегмент мал;;136x68x45/77;ТКАНЬ;0;473;0;0;0; ;0;0;DS14NQ;Т124972;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PUMA HalfRoundBig Kiton01;PUMA полукругл.сегмент больш;;196x98x77;ТКАНЬ;0;670;0;0;0; ;61;1,6;DS14NQ;Т124973;;;;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PLAY 215 2D black MH YI009;PLAY Кресло перм, 2D, черн;;50/63x46x104-113;ЧЕРНЫЙ;0;318;0;0;0; ;15,2;0,17;DS17Q;Т125091;;;;292;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;2D;перманент;ткань;ЧЕРНЫЙ;;ProfOffice;черный пластик;0;0;
PLAY 661 3D Alum MH YI363;PLAY Кресло синх, 3D, алюм;;50/63x46x104-113;СЕРЫЙ-АЛЮМ;0;387;0;0;0; ;15,2;0,17;DS17Q;Т125092;;;;84;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;3D;синхро;ткань;СЕРЫЙ;;ProfOffice;алюминий;0;0;
PLAY 215 2D black MH YI363;PLAY Кресло перм, 2D, черн;;50/63x46x104-113;СЕРЫЙ;0;318;0;0;0; ;15,2;0,17;DS17Q;Т125093;;;;292;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;2D;перманент;ткань;СЕРЫЙ;;ProfOffice;черный пластик;0;0;
80211-N;ARCO Вешалка черная;;D39хh162;ЧЕРНЫЙ;0;169;0;23;21; ;5;0,026;DS17;Т125130;Т86184;;;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti; ;0;0;
80211-GM;ARCO Вешалка серая;;D39хh162;СЕРЫЙ;0;169;0;25;25; ;5;0,026;DS17;Т125131;Т86185;;;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti; ;0;0;
JOB 215 2D Alum MH YI009;JOB Кресло перм, 2D, алюм;;50/63x43xH94-103;ЧЕРНЫЙ-АЛЮМ;0;316;0;0;0; ;19;0,17;DS17Q;Т125178;;;;6;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;2D;перманент;ткань;ЧЕРНЫЙ;;ProfOffice;алюминий;0;0;
151 8372/V2;DADO Комплект стекл.дверей,2шт;;50x2x50;БЕЛЫЙ;0;395;0;35;20; ;7,46;0,02;DS17;Т125180;Т94223;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
PLAY 661 2D black MH YI363;PLAY Кресло синх, 2D, черн;;50/63x46x104-113;СЕРЫЙ;0;349;0;0;0; ;15,2;0,17;DS17Q;Т125183;;;;184;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;2D;синхро;ткань;СЕРЫЙ;;ProfOffice;черный пластик;0;0;
101 8403/01 / 111 8142/01;DADO Топ L100 толщина 18мм;;100х44х1,8;БЕЛЫЙ;0;73;0;10;10; ;6,6;0,0164;DS17;Т125310;Т125310;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
101 8405/01;DADO Топ L200 толщина 18мм;;200х44х1,8;БЕЛЫЙ;0;115;0;15;11; ;12,74;0,032;DS17;Т125313;Т125313;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
194 8102/02;HighLine/Dado Топ L.100;Топ Frame;100х44х1,8;ЧЕРНЫЙ;0;73;0;10;9; ;7,2;0,0164;DS17;Т125317;Т79322;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
PLAY 661 2D black MH YI363 headrest;PLAY Кресло синх,2D,черн, подг;;50/63x46x104-113;СЕРЫЙ;0;378;0;0;0; ;16,2;0,17;DS17Q;Т125580;;;;133;Целое;КРЕСЛО;;;черный;Да;Нет;Нет;2D;синхро;ткань;СЕРЫЙ;;ProfOffice;черный пластик;0;0;
Pinko plastic 4legs MH YI363 Arms;PINKO Кресло на опорах, подл;Кресло на 4-х опорах Pinko;59х48хh82;ЧЕРН/СЕРЫЙ/ХРОМ;0;155;0;48;0; ;8;0,12;DS17;Т125819;;;;136;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
Pinko plastic 4legs MH YI363 Arms+WT;PINKO Кресло со столик, опоры;;63х48хh82;ЧЕРН/СЕРЫЙ/ХРОМ;0;168;0;20;20; ;8;0,12;DS17;Т125820;;;;136;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PLAY W 661 2DW Alum MH YI363 headrest;PLAY W Кресло син,2D, алюм,под;;50/63x46x104-113;БЕЛ/СЕРЫЙ/АЛЮМ;0;474;0;0;0; ;16,2;0,17;DS17Q;Т125936;;;;32;Целое;КРЕСЛО;;;белый;Да;Нет;Нет;2D;синхро;ткань;СЕРЫЙ;;ProfOffice;алюминий;0;0;
CC2520 MD4 BN02;ALEA Каркас шкафа H.193 метакр;Каркас шкафа Titano;80х43хh193,8;САТИН;0;975;0;0;0; ;60;0,206;DS17Z;Т126193;Т119762;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Alea; ;0;0;
MONZA 1 MP 560036 dark brown;MONZA Диван 2-х местный кожа;;175x95xh72;КОРИЧНЕВЫЙ;0;2 099;0;0;0; ;66;1,46;DS14Q;Т126221;;;;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
OL0960 002;OLA Столешница L220;;220x120x3;ОРЕХ;0;2 029;0;1;1; ;94,3;0,13;DS17;Т126355;;;;0;Части;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Martex; ;0;0;
102 5590/15/D36;TAO/SIGMA Приставка подкатная;;110x57xh62;ДУБ СВЕТЛЫЙ;0;863;0;20;20; ;54,14;0,475;DS17Z;Т126434;Т76823;;;1;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
JOB 215 2D Alum MH YI363;JOB Кресло перм, 2D, алюм;;50/63x43xH94-103;СЕРЫЙ-АЛЮМ;0;316;0;0;0; ;19;0,17;DS17Q;Т126684;;;;6;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;2D;перманент;ткань;СЕРЫЙ;;ProfOffice;алюминий;0;0;
JOB 215 2D Alum MH YI363 headrest;JOB Кресло перм, 2D, алюм,подг;;50/63x43xH115-133;СЕРЫЙ-АЛЮМ;0;345;0;0;0; ;20;0,17;DS17Q;Т126685;;;;6;Целое;КРЕСЛО;;;черный;Да;Нет;Нет;2D;перманент;ткань;СЕРЫЙ;;ProfOffice;алюминий;0;0;
PLAY 661 2D Alum MH YI363 headrest;PLAY Кресло синх,2D,алюм, подг;;50/63x46x104-113;СЕРЫЙ-АЛЮМ;0;407;0;0;0; ;16,2;0,17;DS17Q;Т126688;;;;133;Целое;КРЕСЛО;;;черный;Да;Нет;Нет;2D;синхро;ткань;СЕРЫЙ;;ProfOffice;алюминий;0;0;
7703.PAL;VIENNA/MIAMI Шкаф комбиниров.;;88.5x42x196;ПАЛИСАНДР;505;722;0;0;0;R30;80;0,153;D9;Т12669;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
PLAY 661 2D Alum MH YI363;PLAY Кресло синх, 2D, алюм;;50/63x46x104-113;СЕРЫЙ-АЛЮМ;0;378;0;0;0; ;15,2;0,17;DS17Q;Т126690;;;;156;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;2D;синхро;ткань;СЕРЫЙ;;ProfOffice;алюминий;0;0;
TI9920010C1 spec;TITANO Стол на оп.тумбе+2 ноги;;200х210хh73,4;ЧЕРНОЕ ДЕР.;0;3 545;0;0;0; ;166;0,557;DS17Q;Т127313;;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Alea; ;0;0;
JOB 661 3D black MH YI363 headrest;JOB Кресло синх, 3D,черн, подг;;50/63x43xH115-133;СЕРЫЙ;0;356;0;0;0; ;20;0,2;DS17Q;Т127391;;;;0;Целое;КРЕСЛО;;;черный;Да;Нет;Нет;3D;синхро;ткань;СЕРЫЙ;;ProfOffice;черный пластик;0;0;
MONZA 1 MP560036 dark brown;MONZA Кресло кожа;;110x95xh72;КОРИЧНЕВЫЙ;0;1 495;0;0;0; ;36;0,94;DS14Q;Т127702;;;;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
WOOD MO004 NA;WOOD Греденция,4 дв, кант орех;;183х45х73;ОРЕХ АМЕРИКАНСКИЙ;0;1 511;0;0;0;SPEC;105;0,213;DS14O;Т127983;Т85804;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
WOOD SE170 NA;WOOD Приставка подкатная;;163x46x57;ОРЕХ АМЕРИКАНСКИЙ;0;959;0;0;0;SPEC;75;0,283;DS14O;Т127984;Т91755;;;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
WOOD LA202 NA;WOOD Шкаф комбинир, кант орех;;94х45х211;ОРЕХ АМЕРИКАНСКИЙ;0;2 423;0;8;8;SPEC;100;0,316;DS14O;Т127985;Т97596;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
QR11N;QUARANTA Брифинг- приставка125;;125х80х75;ОРЕХ;0;2 219;0;10;6; ;57;0,45;DS17;Т12801;;;;0;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Dazato; ;0;0;
HM38308.H grey alu top!;UNI Каркас высокого шкафа*сер;;90х42х206;БЕЛЫЙ/СЕРЫЙ;0;180;0;0;0; ;75;0,16;DS14O;Т128185;;;;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Moder; ;0;0;
HM38303/1.H;UNI Шкаф открытый, топ -gr.al;;90х42хh207;БЕЛЫЙ/СЕРЫЙ;0;187;0;32;32; ;74,9;0,148;DS14O;Т128186;;;;1;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Moder; ;0;0;
2164CUPD14C399;CUBE пуф кофейного стола (Ит);;65х65хh27;ЧЕРНЫЙ/КОЖА;0;269;0;1;1;R30/R50;13;0,14;DS14O;Т128216;Т128216;;;0;Целое-и-Части;МЯГК;СТОЛКОФ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
PLAY 661 2D Alum MH YI009 headrest hanger;PLAY Кресло синх,2D,алюм,подг+;;50/63x46x104-113;ЧЕРНЫЙ-АЛЮМ;0;424;0;0;0; ;16,2;0,17;DS17Q;Т128892;;;;83;Целое;КРЕСЛО;;;черный;Нет;Нет;Да;2D;синхро;ткань;ЧЕРНЫЙ;;ProfOffice;алюминий;0;0;
MARIANNA 3 Dakota Black;MARIANNA Диван 3 местный;;220x110x95;ЧЕРНЫЙ;0;3 047;0;0;0; ;93;2,3;DS14Q;Т129128;;;;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
MARIANNA 1 Dakota Black;MARIANNA Кресло 1м кожа;;103x95x95;ЧЕРНЫЙ;0;1 735;0;0;0; ;55;1,15;DS14Q;Т129129;;;;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
72B001V2;FERMO WOOD Приставка глянец;;100x60xh75, 38мм;ВЕНГЕ;79;95;5 293;0;0;R20;25;0,06;DS17W;Т129174;Т129174;;;0;Части;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Involux; ;0;0;
72S001V2;FERMO WOOD Стол L180 глянец;;180x90xh75;ВЕНГЕ;179;225;11 993;1;1;R20;80;0,1;DS17W;Т129187;Т129187;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Involux; ;0;0;
MONZA 3 MP 560036 dark brown;MONZA Диван 3-х местный кожа;;195x95x72;КОРИЧНЕВЫЙ;0;2 189;0;0;0; ;71;1,321;DS14Q;Т129456;;;;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
JOB 215 3D Alum MH YI009;"JOB Кресло перм, 3D, алюм
";;50/63x43xH94-103;ЧЕРНЫЙ-АЛЮМ;0;325;0;0;0; ;19;0,17;DS17Q;Т129552;;;;6;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;3D;перманент;ткань;ЧЕРНЫЙ;;ProfOffice;алюминий;0;0;
P2GPAL 301/A715/252;PARIS Кресло/B кожа+зам;;65х55/65хh92-100;ПАЛ/ЧЕРН;0;545;0;35;35;SPEC;22;0,2;DS14O;Т12974;;;;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;New Line Office; ;0;0;
SPCOLLO191P / IT12300123 spec. MB/MD EB;ITALO Стол переговоров 300*123;;300*123*h73,4;БЕЛЫЙ/АНТРАЦИТ;0;1 027;0;0;0; ;105,2;0,303;DS17F;Т129834;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Alea; ;0;0;
MO004SP;WOOD Греденция 4 двер;;183х45х73;ПАЛИСАНДР СОМБРЕ;0;1 341;0;2;2;SPEC;105;0,213;DS14O;Т129928;Т91330;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
PLAY 661 2D black MH YI363 headrest hanger;PLAY Кресло синх,2D,черн,подг+;;50/63x46x104-113;СЕРЫЙ;0;395;0;0;0; ;16,2;0,17;DS17Q;Т129966;;;;83;Целое;КРЕСЛО;;;черный;Нет;Нет;Да;2D;синхро;ткань;СЕРЫЙ;;ProfOffice;черный пластик;0;0;
PLAY 661 2D black MH YI009 headrest;PLAY Кресло синх,2D,черн, подг;Кресло для персонала с подголовником Play;50/63x46x104-113;ЧЕРНЫЙ;0;378;0;0;0; ;16,2;0,17;DS17Q;Т129984;;;;133;Целое;КРЕСЛО;;;черный;Да;Нет;Нет;2D;синхро;ткань;ЧЕРНЫЙ;;ProfOffice;черный пластик;0;0;
2011.PAL;CANNES/PERTH Греденция L142;;142x49x74;ПАЛИСАНДР;0;1 335;0;1;1; ;70;0,302;DS17;Т130108;Т90664;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
ARM 005.Pal;CANNES/PERTH Гардероб;;88.5x42x196;ПАЛИСАНДР;0;919;0;1;1; ;80;0,204;DS17;Т130112;Т00384;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
AR 3C.PAL;CANNES/PERTH Приставка подкатн;;160x58x58;ПАЛИСАНДР;0;857;0;7;1; ;63;0,267;DS17;Т130116;Т91149;;;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
CANNES 2003 PAL;CANNES/PERTH Шкаф комбиниров.;;88,5х42х196;ПАЛИСАНДР;0;763;0;4;0; ;79;0,153;DS17;Т130119;Т23828;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture; ;0;0;
151 1540/RC;VOGUE Брифинг-приставка;;140x80xh.73,4;ДУБ ЖЖЕНЫЙ;0;2 995;0;4;1; ;57,99;0,2;DS17;Т130304;;;;0;Части;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
ELSCR020  WENGE;DALI Стол письменный L222;Стол Dali;222x95xh74;ВЕНГЕ;0;2 895;0;19;3; ;111,76;0,595;DS17;Т130753;Т108020;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Modula; ;0;0;
JOB 661 3D black MH YI363;JOB Кресло синхро, 3D, черн;;50/63x43xH94-103;СЕРЫЙ;0;327;0;0;0; ;19;0,17;DS17Q;Т130928;;;;0;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;3D;синхро;ткань;СЕРЫЙ;;ProfOffice;черный пластик;0;0;
R Senator DAKOTA black wenge stitch;SENATOR Кресло на 4-х опорах;;57х60х93;ЧЕРН/ВЕНГЕ;0;249;0;14;14; ;15;0,4;DS17;Т131092;;;;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
JOB 215 2D black MH YI009 headrest;JOB Кресло перм, 2D, черн,подг;;50/63x43xH115-133;ЧЕРНЫЙ;0;316;0;0;0; ;20;0,17;DS17Q;Т131186;;;;6;Целое;КРЕСЛО;;;черный;Да;Нет;Нет;2D;перманент;ткань;ЧЕРНЫЙ;;ProfOffice;черный пластик;0;0;
